"FLaSHLogNumber","Project","Year","SampleDate","Station","Species","SerialNumber","GutContents","PreyItemsID'd","DietStudy"
2050,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0306","y","y",1
2051,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0307","y","y",1
2052,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0308","y","y",1
2053,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0309","y","y",1
2054,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0310","y","y",1
2055,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0311","y","y",1
2056,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0312","y","y",1
2057,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0313","y","y",1
2058,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0314","y","y",1
2059,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0319","y","y",1
2060,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0315","y","y",1
2061,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0316","y","y",1
2062,"GES",2014,9/25/2014 0:00:00,"797","DELSME","0317","y","y",1
2063,"GES",2014,9/25/2014 0:00:00,"705","DELSME","0318","y","y",1
2064,"TNS",2015,6/18/2015 0:00:00,"713","DELSME","7170","y","y",1
2065,"TNS",2015,6/18/2015 0:00:00,"719","DELSME","7171","y","y",1
2066,"TNS",2015,6/18/2015 0:00:00,"719","DELSME","7172","y","y",1
2067,"TNS",2015,6/18/2015 0:00:00,"719","DELSME","7173","y","y",1
2068,"TNS",2015,7/1/2015 0:00:00,"719","DELSME","7174","y","y",1
2069,"TNS",2015,7/1/2015 0:00:00,"719","DELSME","7175","y","y",1
2070,"TNS",2015,7/1/2015 0:00:00,"719","DELSME","7176","y","y",1
2071,"TNS",2015,7/1/2015 0:00:00,"719","DELSME","7177","y","Y",1
2072,"TNS",2015,7/1/2015 0:00:00,"719","DELSME","7178","y","y",1
2073,"TNS",2015,7/1/2015 0:00:00,"719","DELSME","7179","y","y",1
2074,"TNS",2015,7/1/2015 0:00:00,"719","DELSME","7180","y","y",1
2075,"TNS",2015,7/1/2015 0:00:00,"719","DELSME","7181","y","y",1
2076,"TNS",2015,7/1/2015 0:00:00,"719","DELSME","7182","y","y",1
2077,"TNS",2015,7/1/2015 0:00:00,"719","DELSME","7183","y","y",1
2078,"TNS",2015,8/12/2015 0:00:00,"797","DELSME","7255","y","y",1
1559,"SKT",2014,1/16/2014 0:00:00,"609","DELSME","0183","Y","Y",1
2101,"TNS",2017,6/14/2017 0:00:00,"602","DELSME","7339","y","y",
2102,"TNS",2017,6/27/2017 0:00:00,"602","DELSME","7341","y","y",
2103,"TNS",2017,6/27/2017 0:00:00,"602","DELSME","7342","y","y",1
2104,"TNS",2017,6/27/2017 0:00:00,"602","DELSME","7343","y","y",1
2105,"TNS",2017,6/27/2017 0:00:00,"418","DELSME","7344","y","y",1
2106,"TNS",2017,6/27/2017 0:00:00,"418","DELSME","7345","Y","Y",1
2107,"TNS",2017,7/12/2017 0:00:00,"508","DELSME","7346","y","y",1
2108,"TNS",2017,8/22/2017 0:00:00,"602","DELSME","7347","y","y",1
2109,"TNS",2017,8/22/2017 0:00:00,"602","DELSME","7348","n","y",1
2110,"TNS",2017,8/22/2017 0:00:00,"602","DELSME","7349","y","y",1
2111,"TNS",2017,8/22/2017 0:00:00,"602","DELSME","7350","y","y",1
2112,"TNS",2017,8/22/2017 0:00:00,"602","DELSME","7351","y","y",1
2113,"TNS",2017,8/22/2017 0:00:00,"602","DELSME","7352","y","y",1
2114,"TNS",2017,8/22/2017 0:00:00,"602","DELSME","7353","y","y",1
2115,"TNS",2017,8/22/2017 0:00:00,"602","DELSME","7354","y","y",1
2116,"TNS",2017,8/22/2017 0:00:00,"602","DELSME","7355","y","y",1
2117,"TNS",2017,8/22/2017 0:00:00,"602","DELSME","7356","y","y",1
2118,"TNS",2017,8/22/2017 0:00:00,"602","DELSME","7357","y","y",1
2119,"TNS",2017,8/22/2017 0:00:00,"602","DELSME","7358","y","y",1
2120,"TNS",2017,8/22/2017 0:00:00,"602","DELSME","7359","y","y",1
2121,"TNS",2017,8/22/2017 0:00:00,"602","DELSME","7360","y","y",1
2122,"TNS",2017,7/25/2017 0:00:00,"602","DELSME","7610","y","y",1
2123,"TNS",2017,7/25/2017 0:00:00,"602","DELSME","7611","y","y",1
2124,"TNS",2017,7/24/2017 0:00:00,"519","DELSME","7612","y","y",1
2125,"TNS",2017,7/11/2017 0:00:00,"602","DELSME","7613","y","y",1
2126,"TNS",2017,7/11/2017 0:00:00,"602","DELSME","7614","Y","y",1
2127,"TNS",2017,7/11/2017 0:00:00,"602","DELSME","7615","y","y",1
2128,"TNS",2017,7/11/2017 0:00:00,"418","DELSME","7750","y","y",1
2129,"FMWT",2017,10/10/2017 0:00:00,"701","DELSME","7361","n","y",1
2130,"FMWT",2017,10/9/2017 0:00:00,"518","DELSME","7409","y","y",1
2131,"SKT",2017,1/11/2017 0:00:00,"704","DELSME","A1","y","y",1
2132,"SKT",2017,1/11/2017 0:00:00,"719","DELSME","A2","Y","Y",1
2133,"SKT",2017,1/11/2017 0:00:00,"719","DELSME","A3","Y","y",1
2134,"SKT",2017,1/11/2017 0:00:00,"719","DELSME","A4","y","y",1
2135,"SKT",2017,1/11/2017 0:00:00,"719","DELSME","A5","y","y",1
2136,"SKT",2017,1/11/2017 0:00:00,"719","DELSME","A6","y","y",1
2137,"SKT",2017,1/11/2017 0:00:00,"719","DELSME","A7","Y","y",1
2138,"SKT",2017,1/11/2017 0:00:00,"804","DELSME","A8","Y","y",1
2139,"SKT",2017,1/12/2017 0:00:00,"606","DELSME","A9","Y","y",1
2140,"SKT",2017,1/12/2017 0:00:00,"418","DELSME","A10","y","y",1
2141,"SKT",2017,1/12/2017 0:00:00,"405","DELSME","A11","y","y",1
2142,"SKT",2017,1/12/2017 0:00:00,"508","DELSME","A12","y","y",1
2143,"SKT",2017,1/12/2017 0:00:00,"520","DELSME","A13","y","y",1
2144,"SKT",2017,1/13/2017 0:00:00,"340","DELSME","A14","y","y",1
2145,"SKT",2017,1/13/2017 0:00:00,"340","DELSME","A15","y","y",1
2146,"SKT",2017,2/8/2017 0:00:00,"719","DELSME","A21","y","y",1
2147,"SKT",2017,2/8/2017 0:00:00,"719","DELSME","A22","y","y",1
2148,"SKT",2017,2/8/2017 0:00:00,"719","DELSME","A23","y","y",1
2149,"SKT",2017,2/9/2017 0:00:00,"610","DELSME","A24","y","y",1
2150,"SKT",2017,2/9/2017 0:00:00,"609","DELSME","A25","y","y",1
2151,"SKT",2017,2/9/2017 0:00:00,"609","DELSME","A26","y","y",1
2152,"SKT",2017,2/9/2017 0:00:00,"609","DELSME","A27","y","y",1
2153,"SKT",2017,3/7/2017 0:00:00,"801","DELSME","A28","y","y",1
2154,"SKT",2017,3/8/2017 0:00:00,"706","DELSME","A29","y","y",1
2155,"SKT",2017,3/8/2017 0:00:00,"715","DELSME","A30","y","y",1
2156,"SKT",2017,3/8/2017 0:00:00,"715","DELSME","A31","y","y",1
2157,"SKT",2017,3/8/2017 0:00:00,"715","DELSME","A32","y","y",1
2158,"SKT",2017,3/8/2017 0:00:00,"715","DELSME","A33","y","y",1
2159,"SKT",2017,3/8/2017 0:00:00,"719","DELSME","A34","Y","y",1
2160,"SKT",2017,3/8/2017 0:00:00,"711","DELSME","A35","y","y",1
2161,"SKT",2017,4/5/2017 0:00:00,"719","DELSME","A36","y","y",1
2162,"SKT",2017,4/5/2017 0:00:00,"719","DELSME","A37","y","y",1
2163,"SKT",2017,4/5/2017 0:00:00,"719","DELSME","A38","y","y",1
2164,"SKT",2017,4/5/2017 0:00:00,"719","DELSME","A39","y","y",1
2165,"SKT",2016,1/12/2016 0:00:00,"513","DELSME","7266","y","y",1
2166,"SKT",2016,1/13/2016 0:00:00,"704","DELSME","7267","y","y",1
2167,"SKT",2016,1/13/2016 0:00:00,"707","DELSME","7268","y","y",1
2168,"SKT",2016,1/13/2016 0:00:00,"707","DELSME","7269","y","y",1
2169,"SKT",2016,1/13/2016 0:00:00,"707","DELSME","7270","y","y",1
2170,"SKT",2016,1/13/2016 0:00:00,"715","DELSME","7271","y","y",1
2171,"SKT",2016,2/9/2016 0:00:00,"801","DELSME","7272","y","y",1
2172,"SKT",2016,1/14/2016 0:00:00,"606","DELSME","7273","y","y",1
2173,"SKT",2016,2/10/2016 0:00:00,"715","DELSME","7274","y","y",1
2174,"SKT",2016,2/10/2016 0:00:00,"719","DELSME","7275","y","y",1
2175,"SKT",2016,2/11/2016 0:00:00,"610","DELSME","7276","Y","Y",2
2176,"SKT",2016,2/11/2016 0:00:00,"610","DELSME","7277","y","y",1
2177,"SKT",2016,3/9/2016 0:00:00,"719","DELSME","7278","y","y",1
2178,"SKT",2016,3/9/2016 0:00:00,"719","DELSME","7279","y","y",1
2179,"SKT",2016,3/9/2016 0:00:00,"719","DELSME","7280","y","y",1
2180,"SKT",2016,3/9/2016 0:00:00,"719","DELSME","7281","y","y",1
2181,"SKT",2016,3/9/2016 0:00:00,"719","DELSME","7282","y","y",1
2182,"SKT",2016,3/9/2016 0:00:00,"719","DELSME","7283","y","y",1
2183,"SKT",2016,3/10/2016 0:00:00,"606","DELSME","7284","Y","y",1
2184,"SKT",2016,4/4/2016 0:00:00,"719","DELSME","7285","y","y",1
2185,"SKT",2016,4/4/2016 0:00:00,"719","DELSME","7286","y","y",1
2186,"SKT",2016,4/4/2016 0:00:00,"719","DELSME","7287","y","y",1
2187,"SKT",2016,4/4/2016 0:00:00,"719","DELSME","7288","y","y",1
2188,"SKT",2016,4/4/2016 0:00:00,"719","DELSME","7289","y","y",1
2189,"SKT",2016,4/4/2016 0:00:00,"719","DELSME","7290","y","y",1
2190,"SKT",2016,4/4/2016 0:00:00,"719","DELSME","7291","y","y",1
2191,"SKT",2016,4/4/2016 0:00:00,"719","DELSME","7292","y","y",1
2192,"SKT",2016,4/4/2016 0:00:00,"719","DELSME","7293","Y","y",1
2193,"SKT",2016,4/4/2016 0:00:00,"719","DELSME","7294","y","y",1
2202,"SKT",2016,4/4/2016 0:00:00,"719","DELSME","7295","y","y",1
2203,"SKT",2016,4/4/2016 0:00:00,"719","DELSME","7296","y","y",1
2204,"SKT",2016,4/4/2016 0:00:00,"719","DELSME","7297","y","y",1
2205,"SKT",2016,5/5/2016 0:00:00,"606","DELSME","7316","y","y",1
2206,"FMWT",2016,11/7/2016 0:00:00,"703","DELSME","7322","y","y",1
2207,"FMWT",2016,11/7/2016 0:00:00,"703","DELSME","7323","y","y",1
2208,"FMWT",2016,11/7/2016 0:00:00,"703","DELSME","7324","y","y",1
2209,"FMWT",2016,11/7/2016 0:00:00,"704","DELSME","7325","y","y",1
2210,"FMWT",2016,11/7/2016 0:00:00,"704","DELSME","7326","y","y",1
2211,"FMWT",2016,11/7/2016 0:00:00,"705","DELSME","7337","y","y",1
2212,"FMWT",2016,11/7/2016 0:00:00,"706","DELSME","7338","y","y",1
2213,"FMWT",2015,9/9/2015 0:00:00,"704","DELSME","7256","y","Y",1
2214,"FMWT",2015,9/9/2015 0:00:00,"704","DELSME","7257","y","y",1
2215,"FMWT",2015,9/9/2015 0:00:00,"705","DELSME","7258","Y","Y",1
2216,"FMWT",2015,9/9/2015 0:00:00,"705","DELSME","7259","y","y",1
2217,"FMWT",2015,10/19/2015 0:00:00,"797","DELSME","7260","y","y",1
2218,"FMWT",2015,12/3/2015 0:00:00,"606","DELSME","7261","y","y",1
2219,"FMWT",2015,12/7/2015 0:00:00,"706","DELSME","7262","Y","Y",1
2220,"SKT",2015,12/15/2015 0:00:00,"606","DELSME","7264","y","y",1
2221,"SKT",2015,12/15/2015 0:00:00,"606","DELSME","7265","y","y",1
2241,"SKT",2016,12/8/2016 0:00:00,"706","DELSME",,"y","y",
2242,"SKT",2016,12/8/2016 0:00:00,"706","DELSME",,"y","y",
2243,"SKT",2016,12/8/2016 0:00:00,"706","DELSME",,"y","y",
2244,"SKT",2016,12/8/2016 0:00:00,"706","DELSME",,"y","y",
2245,"SKT",2016,12/8/2016 0:00:00,"706","DELSME",,"y","y",
2246,"SKT",2016,12/8/2016 0:00:00,"706","DELSME",,"y","y",
2247,"SKT",2016,12/8/2016 0:00:00,"706","DELSME",,"Y","y",
2248,"SKT",2016,12/8/2016 0:00:00,"706","DELSME",,"y","y",
2249,"SKT",2016,12/8/2016 0:00:00,"706","DELSME",,"y","y",
2250,"SKT",2016,12/8/2016 0:00:00,"706","DELSME",,"n","y",
2251,"SKT",2016,12/8/2016 0:00:00,"706","DELSME",,"y","y",
2252,"SKT",2016,12/8/2016 0:00:00,"706","DELSME",,"n","Y",
2253,"SKT",2016,12/8/2016 0:00:00,"706","DELSME",,"y","y",
2254,"SKT",2016,12/8/2016 0:00:00,"706","DELSME",,"y","y",
2255,"SKT",2016,12/8/2016 0:00:00,"706","DELSME",,"n","y",
2256,"SKT",2016,12/8/2016 0:00:00,"706","DELSME",,"y","y",
2257,"SKT",2016,12/8/2016 0:00:00,"706","DELSME",,"y","y",
2258,"SKT",2016,12/8/2016 0:00:00,"706","DELSME",,"y","y",
2259,"SKT",2016,12/8/2016 0:00:00,"706","DELSME",,"y","y",
2260,"SKT",2016,12/8/2016 0:00:00,"706","DELSME",,"Y","Y",
2261,"SKT",2016,12/8/2016 0:00:00,"706","DELSME",,"Y","Y",
2262,"SKT",2016,12/12/2016 0:00:00,"606","DELSME",,"y","y",
2263,"SKT",2016,12/12/2016 0:00:00,"606","DELSME",,"y","y",
2264,"SKT",2016,12/12/2016 0:00:00,"606","DELSME",,"y","y",
2265,"SKT",2016,12/12/2016 0:00:00,"609","DELSME",,"y","y",
2266,"SKT",2016,12/12/2016 0:00:00,"610","DELSME",,"y","y",
2298,"TNS",2017,8/23/2017 0:00:00,"519","DELSME","7607","y","y",1
2299,"TNS",2018,6/25/2018 0:00:00,"508","DELSME","7616","Y","Y",1
2300,"TNS",2018,6/12/2018 0:00:00,"797","DELSME","7617","Y","Y",1
2301,"TNS",2018,7/27/2018 0:00:00,"405","DELSME","7618","Y","Y",1
2302,"SKT",2017,12/13/2017 0:00:00,"706","DELSME","A40A","Y","Y",1
2303,"SKT",2017,12/14/2017 0:00:00,"609","DELSME","A40B","Y","Y",1
2304,"SKT",2017,12/13/2017 0:00:00,"706","DELSME","A41","Y","Y",1
2305,"SKT",2017,12/13/2017 0:00:00,"704","DELSME","A42","Y","Y",1
2306,"SKT",2018,1/10/2018 0:00:00,"704","DELSME","A42B","Y","Y",1
2307,"SKT",2018,1/10/2018 0:00:00,"704","DELSME","A43","Y","Y",1
2308,"SKT",2017,12/13/2017 0:00:00,"704","DELSME","A43B","Y","Y",1
2309,"SKT",2018,1/10/2018 0:00:00,"704","DELSME","A44","Y","Y",1
2310,"SKT",2017,12/13/2017 0:00:00,"704","DELSME","A44B","Y","Y",1
2311,"SKT",2018,1/10/2018 0:00:00,"704","DELSME","A45","Y","Y",1
2312,"SKT",2018,1/10/2018 0:00:00,"704","DELSME","A46","Y","Y",1
2313,"SKT",2018,1/10/2018 0:00:00,"704","DELSME","A47","Y","Y",1
2314,"SKT",2018,1/10/2018 0:00:00,"704","DELSME","A48","Y","Y",1
2315,"SKT",2018,1/10/2018 0:00:00,"704","DELSME","A49","Y","Y",1
2316,"SKT",2018,1/10/2018 0:00:00,"704","DELSME","A50","Y","Y",1
2317,"SKT",2018,1/11/2018 0:00:00,"609","DELSME","A51","Y","Y",1
2318,"SKT",2018,2/8/2018 0:00:00,"610","DELSME","A53","Y","Y",1
2319,"SKT",2018,2/8/2018 0:00:00,"610","DELSME","A54","Y","Y",1
2320,"SKT",2018,2/8/2018 0:00:00,"609","DELSME","A55","Y","Y",1
2321,"SKT",2018,2/8/2018 0:00:00,"609","DELSME","A56","Y","Y",1
2322,"SKT",2018,3/7/2018 0:00:00,"719","DELSME","A57","Y","Y",1
2469,"TNS",2019,6/28/2019 0:00:00,"795","DELSME","7531","Y","Y",1
2470,"SKT",2019,2/20/2019 0:00:00,"508","DELSME","A216","Y","Y",1
2471,"SKT",2018,12/12/2018 0:00:00,"704","DELSME","A60","Y","Y",1
2472,"SKT",2018,12/12/2018 0:00:00,"704","DELSME","A62","Y","Y",1
2473,"SKT",2018,12/12/2018 0:00:00,"704","DELSME","A61","Y","Y",1
2474,"SKT",2018,12/12/2018 0:00:00,"704","DELSME","A59","Y","Y",1
2475,"SKT",2018,12/11/2018 0:00:00,"606","DELSME","A58","Y","Y",1
2554,"SKT",2020,1/15/2020 0:00:00,"704","DELSME","A211","y","y",1
2555,"SKT",2020,2/12/2020 0:00:00,"707","DELSME","A212","y","y",1
2563,"SKT",2022,2/18/2022 0:00:00,"609","DELSME","S301","Y","Y",1
2564,"SKT",2022,2/18/2022 0:00:00,"606","DELSME","S302","Y","Y",2
2565,"SKT",2022,2/18/2022 0:00:00,"606","DELSME","S303","Y","Y",1
2566,"SKT",2022,2/18/2022 0:00:00,"606","DELSME","S304","Y","Y",1
2567,"SKT",2022,2/18/2022 0:00:00,"606","DELSME","S305","Y","Y",1
2568,"SKT",2022,3/16/2022 0:00:00,"704","DELSME","S306","Y","Y",1
2569,"SKT",2022,3/16/2022 0:00:00,"719","DELSME","S307","Y","Y",1
2570,"SKT",2022,3/16/2022 0:00:00,"719","DELSME","S308","Y","Y",2
2571,"SKT",2022,3/17/2022 0:00:00,"609","DELSME","S309","Y","Y",1
2572,"SKT",2022,3/17/2022 0:00:00,"609","DELSME","S310","Y","Y",1
2573,"SKT",2022,3/17/2022 0:00:00,"609","DELSME","S311","Y","Y",1
2574,"SKT",2022,3/17/2022 0:00:00,"609","DELSME","S312","Y","Y",1
2575,"SKT",2022,3/17/2022 0:00:00,"606","DELSME","S313","Y","Y",1
2576,"SKT",2022,3/17/2022 0:00:00,"606","DELSME","S314","Y","Y",1
2577,"SKT",2022,3/17/2022 0:00:00,"606","DELSME","S315","Y","Y",1
2578,"SKT",2022,3/17/2022 0:00:00,"606","DELSME","S316","Y","Y",1
2579,"SKT",2022,4/13/2022 0:00:00,"719","DELSME","S317","Y","Y",1
2580,"SKT",2022,4/14/2022 0:00:00,"606","DELSME","S318","Y","Y",1
2581,"SKT",2023,3/8/2023 0:00:00,"719","DELSME","S171","y","y",1
2582,"SKT",2023,3/8/2023 0:00:00,"719","DELSME","S172","y","y",1
2583,"SKT",2023,2/8/2023 0:00:00,"704","DELSME","S181","y","y",1
2584,"SKT",2023,2/8/2023 0:00:00,"719","DELSME","S182","y","y",1
2585,"TNS",2023,8/21/2023 0:00:00,"609","DELSME","S21","y","y",1
