"UniqueID","DietStudy","LogNumber","Project","GearType","Year","Month","Date","Time","Station","SerialNumber","CultureOrigin","Depth","SurfaceTemperature","SurfaceConductivity","SurfacePPT","BottomTemperature","BottomConductivity","BottomPPT","Secchi","Turbidity","TotalBodyWeight","Length","GutContents","TotalGutContentWeight","TotalNumberOfPrey","TotalPreyWeight","GutFullness","FullnessRank","DigestionRank","Debris","Unid animal material","Unid plant material","Stomach tissue","Worm pieces","Acanthocyclops spp","Acartia copepodid","Acartia spp","Acartiella copepodid","Acartiella sinensis","Barnacle nauplii","Bosmina spp","Calanoid copepodid","Ceriodaphnia spp","Chironomid larvae","Clams","Copepod nauplii","Corophium type","Crab zoea","Cumaceans","Cyclopoid copepodid","Daphnia spp","Diaphanosoma spp","Diaptomus copepodid","Diaptomus spp","Eurytemora copepodid","Eurytemora nauplii","Eurytemora spp","Fish eggs","Gammarus type","Harpacticoids","Hyperacanthomysis longirostris","Isopods","Limnoithona copepodid","Limnoithona spp","Longfin Smelt","Neomysis kadiakensis","Neomysis mercedis","Nippoleucon hinumensis","Oithona copepodid","Oithona davisae","Osphranticum","Ostracods","Other calanoid","Other cladocera","Other cyclopoid","Other insect larvae","Other malacostraca","Other rotifer","Other zooplankton","Pacific Herring","Palaemon","Prickly Sculpin","Pseudodiaptomus copepodid","Pseudodiaptomus forbesi","Pseudodiaptomus marinus","Pseudodiaptomus nauplii","Pseudodiaptomus spp","Sinocalanus copepodid","Sinocalanus nauplii","Sinocalanus spp","Synchaeta","Terrestrial invertebrates","Tortanus copepodid","Tortanus dextrilobatus","Tortanus spp","Tridentiger spp","Unid amphipod","Unid calanoid","Unid cladocera","Unid copepod","Unid cyclopoid","Unid fish","Unid mysids"
"FLaSH 0312 SKT 2012-01-18 508 4067","FLaSH","0312","SKT","KT",2012,1,2012-01-18,13:05:00,"508","4067","U",18.9,9.2,11450,6.5,NA,NA,NA,77,12,1.2096,55,"Y",0.01711,64,0.01711,0.22571,NA,NA,"N","N","N","N","N",4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,43,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"FLaSH 0313 SKT 2012-01-18 508 4069","FLaSH","0313","SKT","KT",2012,1,2012-01-18,13:05:00,"508","4069","U",18.9,9.2,11450,6.5,NA,NA,NA,77,12,1.2123,55,"Y",NA,40,NA,0.17208,NA,NA,"N","N","N","N","N",3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,8,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"FLaSH 0314 SKT 2012-01-18 508 4064","FLaSH","0314","SKT","KT",2012,1,2012-01-18,13:05:00,"508","4064","U",18.9,9.2,11450,6.5,NA,NA,NA,77,12,1.7769,63,"Y",NA,22,NA,0.03522,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
"FLaSH 0315 SKT 2012-01-18 508 4065","FLaSH","0315","SKT","KT",2012,1,2012-01-18,13:05:00,"508","4065","U",18.9,9.2,11450,6.5,NA,NA,NA,77,12,2.16,67,"Y",0.01817,58,0.01817,0.19678,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,6,32,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"FLaSH 0316 SKT 2012-01-18 508 4068","FLaSH","0316","SKT","KT",2012,1,2012-01-18,13:05:00,"508","4068","U",18.9,9.2,11450,6.5,NA,NA,NA,77,12,1.3226,58,"Y",NA,85,NA,0.3368,NA,NA,"N","N","N","N","N",2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,4,55,0,0,1,1,0,4,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0
"FLaSH 0317 SKT 2012-01-18 508 4070","FLaSH","0317","SKT","KT",2012,1,2012-01-18,13:05:00,"508","4070","U",18.9,9.2,11450,6.5,NA,NA,NA,77,12,1.4438,60,"Y",0.01007,34,0.01007,0.10369,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 0318 SKT 2012-01-18 508 4071","FLaSH","0318","SKT","KT",2012,1,2012-01-18,13:05:00,"508","4071","U",18.9,9.2,11450,6.5,NA,NA,NA,77,12,1.505,60,"Y",NA,225,NA,0.5578,NA,NA,"N","N","Y","N","N",0,0,0,0,1,0,0,1,0,0,0,2,3,0,5,10,52,0,0,0,4,0,6,0,0,1,0,0,0,118,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,3,1
"FLaSH 0319 SKT 2012-01-18 508 4072","FLaSH","0319","SKT","KT",2012,1,2012-01-18,13:05:00,"508","4072","U",18.9,9.2,11450,6.5,NA,NA,NA,77,12,1.6734,59,"Y",NA,154,NA,0.41694,NA,NA,"N","N","N","N","N",1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,118,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0
"FLaSH 0320 SKT 2012-01-18 513 4007","FLaSH","0320","SKT","KT",2012,1,2012-01-18,11:35:00,"513","4007","U",21.6,9,11300,6.41,NA,NA,NA,74,13,1.4401,60,"Y",NA,41,NA,0.65078,NA,NA,"N","Y","N","N","N",0,0,0,0,0,0,0,1,0,0,0,0,1,0,17,6,8,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"FLaSH 0321 SKT 2012-01-18 519 4017","FLaSH","0321","SKT","KT",2012,1,2012-01-18,12:08:00,"519","4017","U",4,9.6,13720,7.9,NA,NA,NA,69,11,2.086,64,"Y",NA,244,NA,0.32278,NA,NA,"N","N","N","N","N",11,0,1,0,8,0,0,2,0,0,0,0,4,0,4,148,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,57,0,0,0,0
"FLaSH 0322 SKT 2012-01-18 519 4012","FLaSH","0322","SKT","KT",2012,1,2012-01-18,12:08:00,"519","4012","U",4,9.6,13720,7.9,NA,NA,NA,69,11,2.3803,67,"Y",0.06628,284,0.06628,0.90301,NA,NA,"N","N","N","N","N",0,1,2,0,4,0,0,0,0,0,0,0,3,0,3,82,160,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,8,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,1,1,0
"FLaSH 0323 SKT 2012-01-18 519 4022","FLaSH","0323","SKT","KT",2012,1,2012-01-18,12:08:00,"519","4022","U",4,9.6,13720,7.9,NA,NA,NA,69,11,1.5314,61,"Y",NA,75,NA,0.35221,NA,NA,"N","N","N","N","N",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,27,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"FLaSH 0324 SKT 2012-01-18 519 4027","FLaSH","0324","SKT","KT",2012,1,2012-01-18,12:08:00,"519","4027","U",4,9.6,13720,7.9,NA,NA,NA,69,11,1.7079,62,"Y",NA,99,NA,0.2813,NA,NA,"N","N","N","N","N",0,0,0,0,9,0,0,0,0,0,0,0,2,0,1,25,36,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3
"FLaSH 0325 SKT 2012-01-18 519 4033","FLaSH","0325","SKT","KT",2012,1,2012-01-18,12:08:00,"519","4033","U",4,9.6,13720,7.9,NA,NA,NA,69,11,1.3783,58,"Y",0.01254,191,0.01254,0.31841,NA,NA,"N","N","N","N","N",21,0,2,0,1,0,0,0,0,0,0,0,0,0,0,130,25,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
"FLaSH 0326 SKT 2012-01-18 519 4040","FLaSH","0326","SKT","KT",2012,1,2012-01-18,12:08:00,"519","4040","U",4,9.6,13720,7.9,NA,NA,NA,69,11,0.9378,52,"Y",0.00571,36,0.00571,0.18418,NA,NA,"N","N","N","N","N",1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,24,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 0327 SKT 2012-01-18 519 4042","FLaSH","0327","SKT","KT",2012,1,2012-01-18,12:08:00,"519","4042","U",4,9.6,13720,7.9,NA,NA,NA,69,11,1.8287,67,"Y",NA,359,NA,0.76147,NA,NA,"N","N","N","N","N",0,0,0,0,67,0,0,0,0,0,0,0,2,0,4,123,44,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,1,0,0,0,24,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,1
"FLaSH 0328 SKT 2012-01-18 519 4043","FLaSH","0328","SKT","KT",2012,1,2012-01-18,12:08:00,"519","4043","U",4,9.6,13720,7.9,NA,NA,NA,69,11,2.3001,66,"Y",0.02243,283,0.02243,0.53503,NA,NA,"N","Y","N","N","N",24,0,3,0,40,0,0,0,0,0,0,0,2,0,2,67,78,0,0,0,0,0,0,0,0,2,1,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,37,0,0,0,0
"FLaSH 0329 SKT 2012-01-18 519 4051","FLaSH","0329","SKT","KT",2012,1,2012-01-18,12:08:00,"519","4051","U",4,9.6,13720,7.9,NA,NA,NA,69,11,3.0077,73,"Y",0.02839,71,0.02839,0.17242,NA,NA,"N","Y","N","N","N",7,0,1,0,4,0,0,0,0,0,0,0,1,0,7,26,5,0,0,0,0,0,2,0,0,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,5
"FLaSH 0330 SKT 2012-01-18 519 4055","FLaSH","0330","SKT","KT",2012,1,2012-01-18,12:08:00,"519","4055","U",4,9.6,13720,7.9,NA,NA,NA,69,11,1.0257,53,"Y",0.0106,178,0.0106,0.47346,NA,NA,"N","N","N","N","N",0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,139,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,0
"FLaSH 0331 SKT 2012-01-20 520 4233","FLaSH","0331","SKT","KT",2012,1,2012-01-20,07:57:00,"520","4233","U",11.3,8.4,5270,2.82,NA,NA,NA,82,11,1.12,52,"Y",0.00343,21,0.00343,0.07991,NA,NA,"N","N","N","N","N",0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 0332 SKT 2012-01-20 520 4228","FLaSH","0332","SKT","KT",2012,1,2012-01-20,07:57:00,"520","4228","U",11.3,8.4,5270,2.82,NA,NA,NA,82,11,1.838,64,"Y",0.0091,11,0.0091,0.01077,NA,NA,"N","Y","N","N","Y",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 0333 SKT 2012-01-20 520 4238","FLaSH","0333","SKT","KT",2012,1,2012-01-20,07:57:00,"520","4238","U",11.3,8.4,5270,2.82,NA,NA,NA,82,11,2.2258,70,"Y",0.00593,8,0.00593,0.02907,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 0334 SKT 2012-01-20 520 4229","FLaSH","0334","SKT","KT",2012,1,2012-01-20,07:57:00,"520","4229","U",11.3,8.4,5270,2.82,NA,NA,NA,82,11,1.3506,62,"Y",0.00585,17,0.00585,0.06044,NA,NA,"N","Y","N","N","N",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 0335 SKT 2012-01-20 520 4235","FLaSH","0335","SKT","KT",2012,1,2012-01-20,07:57:00,"520","4235","U",11.3,8.4,5270,2.82,NA,NA,NA,82,11,1.814,64,"Y",0.00676,9,0.00676,0.06621,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"FLaSH 0336 SKT 2012-01-20 520 4239","FLaSH","0336","SKT","KT",2012,1,2012-01-20,07:57:00,"520","4239","U",11.3,8.4,5270,2.82,NA,NA,NA,82,11,1.7685,64,"Y",0.0112,37,0.0112,0.24356,NA,NA,"N","N","N","N","N",2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0
"FLaSH 0337 SKT 2012-01-20 520 4236","FLaSH","0337","SKT","KT",2012,1,2012-01-20,07:57:00,"520","4236","U",11.3,8.4,5270,2.82,NA,NA,NA,82,11,1.7194,63,"Y",0.01099,37,0.01099,1.80098,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,6,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0
"FLaSH 0338 SKT 2012-01-20 520 4232","FLaSH","0338","SKT","KT",2012,1,2012-01-20,07:57:00,"520","4232","U",11.3,8.4,5270,2.82,NA,NA,NA,82,11,1.05,55,"Y",0.00284,20,0.00284,0.07572,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"FLaSH 0339 SKT 2012-01-20 520 4241","FLaSH","0339","SKT","KT",2012,1,2012-01-20,07:57:00,"520","4241","U",11.3,8.4,5270,2.82,NA,NA,NA,82,11,1.4597,57,"Y",0.00732,18,0.00732,0.37985,NA,NA,"N","N","Y","N","N",1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 0340 SKT 2012-01-20 520 4231","FLaSH","0340","SKT","KT",2012,1,2012-01-20,07:57:00,"520","4231","U",11.3,8.4,5270,2.82,NA,NA,NA,82,11,1.6536,63,"Y",0.01043,22,0.01043,1.21179,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0
"FLaSH 0341 SKT 2012-01-20 520 4237","FLaSH","0341","SKT","KT",2012,1,2012-01-20,07:57:00,"520","4237","U",11.3,8.4,5270,2.82,NA,NA,NA,82,11,1.5139,59,"Y",0.00627,7,0.00627,0.07079,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 0342 SKT 2012-01-20 520 4240","FLaSH","0342","SKT","KT",2012,1,2012-01-20,07:57:00,"520","4240","U",11.3,8.4,5270,2.82,NA,NA,NA,82,11,0.7694,50,"Y",0.00534,14,0.00534,0.28782,NA,NA,"N","N","N","N","N",0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"FLaSH 0343 SKT 2012-01-20 520 4230","FLaSH","0343","SKT","KT",2012,1,2012-01-20,07:57:00,"520","4230","U",11.3,8.4,5270,2.82,NA,NA,NA,82,11,1.8475,63,"Y",0.01828,5,0.01828,0.14364,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 0344 SKT 2012-01-20 606 4270","FLaSH","0344","SKT","KT",2012,1,2012-01-20,12:47:00,"606","4270","U",9.4,8.5,11220,6.36,NA,NA,NA,48,18,1.4508,62,"Y",NA,534,NA,0.74957,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,425,9,0,0,0,3,0,15,0,0,35,0,0,0,1,0,0,0,0,0,0,1,0,0,0,27,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
"FLaSH 0345 SKT 2012-01-20 606 4259","FLaSH","0345","SKT","KT",2012,1,2012-01-20,12:47:00,"606","4259","U",9.4,8.5,11220,6.36,NA,NA,NA,48,18,1.4427,60,"Y",0.02866,915,0.02866,1.16804,NA,NA,"N","N","Y","N","N",58,0,0,0,0,0,0,0,0,0,0,0,0,0,3,767,34,0,0,0,8,0,10,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"FLaSH 0346 SKT 2012-01-20 606 4272","FLaSH","0346","SKT","KT",2012,1,2012-01-20,12:47:00,"606","4272","U",9.4,8.5,11220,6.36,NA,NA,NA,48,18,1.9839,59,"Y",NA,386,NA,0.47003,NA,NA,"N","N","N","N","N",44,0,0,0,1,0,0,0,0,0,0,0,0,0,6,274,19,0,0,0,2,0,5,0,0,21,0,0,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"FLaSH 0347 SKT 2012-01-20 606 4269","FLaSH","0347","SKT","KT",2012,1,2012-01-20,12:47:00,"606","4269","U",9.4,8.5,11220,6.36,NA,NA,NA,48,18,1.9758,64,"Y",0.0228,593,0.0228,0.54677,NA,NA,"N","N","N","N","N",25,0,0,0,0,0,0,2,0,0,0,0,1,0,1,486,32,0,0,0,29,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"FLaSH 0348 SKT 2012-01-20 606 4273","FLaSH","0348","SKT","KT",2012,1,2012-01-20,12:47:00,"606","4273","U",9.4,8.5,11220,6.36,NA,NA,NA,48,18,1.4504,58,"Y",NA,463,NA,0.93832,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,338,15,0,0,0,4,0,3,0,0,12,0,0,1,16,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,0
"FLaSH 0349 SKT 2012-01-20 606 4257","FLaSH","0349","SKT","KT",2012,1,2012-01-20,12:47:00,"606","4257","U",9.4,8.5,11220,6.36,NA,NA,NA,48,18,2.4225,70,"Y",NA,542,NA,0.66577,NA,NA,"N","N","N","N","N",72,0,0,0,0,0,0,0,0,0,0,0,2,0,4,356,80,0,0,0,10,0,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"FLaSH 0350 SKT 2012-01-20 606 4264","FLaSH","0350","SKT","KT",2012,1,2012-01-20,12:47:00,"606","4264","U",9.4,8.5,11220,6.36,NA,NA,NA,48,18,2.25,68,"Y",0.01711,570,0.01711,0.46725,NA,NA,"N","N","N","N","N",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,449,23,0,0,0,5,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
"FLaSH 0351 SKT 2012-01-20 606 4261","FLaSH","0351","SKT","KT",2012,1,2012-01-20,12:47:00,"606","4261","U",9.4,8.5,11220,6.36,NA,NA,NA,48,18,1.2289,54,"Y",0.01053,308,0.01053,0.66609,NA,NA,"N","N","N","N","Y",20,0,0,0,0,0,0,0,0,0,0,0,0,0,7,206,11,0,0,0,2,0,6,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"FLaSH 0352 SKT 2012-01-20 606 4265","FLaSH","0352","SKT","KT",2012,1,2012-01-20,12:47:00,"606","4265","U",9.4,8.5,11220,6.36,NA,NA,NA,48,18,1.8659,62,"Y",0.01054,135,0.01054,0.20953,NA,NA,"N","N","N","N","N",36,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 0353 SKT 2012-01-20 606 4266","FLaSH","0353","SKT","KT",2012,1,2012-01-20,12:47:00,"606","4266","U",9.4,8.5,11220,6.36,NA,NA,NA,48,18,2.2942,67,"Y",NA,303,NA,0.53422,NA,NA,"N","N","N","N","N",35,0,0,0,0,0,0,5,0,0,0,0,1,0,17,185,3,0,0,0,10,0,9,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
"FLaSH 0354 SKT 2012-01-20 609 4316","FLaSH","0354","SKT","KT",2012,1,2012-01-20,13:31:00,"609","4316","U",10.7,8.5,6400,3.47,NA,NA,NA,50,24,2.0042,64,"Y",NA,86,NA,0.32429,NA,NA,"N","N","N","N","N",10,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,24,0,0,0,6,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
"FLaSH 0355 SKT 2012-01-20 609 4281","FLaSH","0355","SKT","KT",2012,1,2012-01-20,13:31:00,"609","4281","U",10.7,8.5,6400,3.47,NA,NA,NA,50,24,1.751,63,"Y",0.02578,270,0.02578,0.42981,NA,NA,"N","N","N","N","N",20,0,0,0,0,0,0,1,0,0,0,0,0,0,3,151,61,0,0,0,13,0,10,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 0356 SKT 2012-01-20 609 4278","FLaSH","0356","SKT","KT",2012,1,2012-01-20,13:31:00,"609","4278","U",10.7,8.5,6400,3.47,NA,NA,NA,50,24,1.606,58,"Y",0.01646,90,0.01646,0.27696,NA,NA,"N","N","N","N","N",4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,71,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0
"FLaSH 0357 SKT 2012-01-20 609 4283","FLaSH","0357","SKT","KT",2012,1,2012-01-20,13:31:00,"609","4283","U",10.7,8.5,6400,3.47,NA,NA,NA,50,24,1.9096,64,"Y",0.01627,168,0.01627,0.4196,NA,NA,"N","N","N","N","N",28,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,68,0,0,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,0,0
"FLaSH 0358 SKT 2012-01-20 609 4307","FLaSH","0358","SKT","KT",2012,1,2012-01-20,13:31:00,"609","4307","U",10.7,8.5,6400,3.47,NA,NA,NA,50,24,1.7061,61,"Y",NA,190,NA,0.53056,NA,NA,"N","N","N","N","N",5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,128,0,0,0,23,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
